"uid","crop_code","scenario_id","forwardsvolume","backwardsvolume","volume","ratio","numgeom","st_astext"
23001000293,23,1,58.5242,0,58.5242,100,1,"LINESTRING(29.3451215 -2.2600579,29.34406090294414 -2.25604242860556,29.344652567763376 -2.252337752164238,29.34396768698514 -2.247825776218817,29.3458705 -2.2466887,29.34671435130423 -2.243418628598707,29.3465477 -2.2402992,29.347794759990766 -2.235949286625609,29.3483609 -2.2322145,29.3474094 -2.2284736,29.3445642 -2.2264133,29.34323884750035 -2.224172282185047,29.34199933688326 -2.222345822270206,29.340949297040794 -2.219926744297239,29.34132388002156 -2.218338854704777,29.343978377398972 -2.216299498166816,29.3450551 -2.2114135,29.3460207 -2.2086945,29.34623466569759 -2.208018213766576,29.346191617260793 -2.205307553688663,29.348436 -2.2001847,29.35156174118934 -2.197930381914724,29.3522689 -2.1977538,29.3565671 -2.1993901,29.3596409 -2.1997103,29.36147440783933 -2.196657680464764,29.36401479723783 -2.195809678810484,29.364144967329615 -2.191488132414003,29.367245 -2.1901312,29.367796452990092 -2.188087673900977,29.368461133636927 -2.183997382047475,29.369840758884944 -2.180633234791302,29.3714105 -2.1790825,29.371212301247812 -2.17591855421594,29.372632756541968 -2.172675433467,29.3745064 -2.171116,29.374835616383553 -2.168714972396074,29.3739612 -2.1669629,29.37278392803547 -2.163450028215643,29.3727194 -2.1599271,29.3725238108912 -2.156112113478718,29.376905 -2.1550932,29.37808374328366 -2.151655111660086,29.3795724 -2.1526635,29.380560327847718 -2.155485857806921,29.3810302 -2.1592691,29.38397021874929 -2.159943915279518,29.388047742921785 -2.159990268888582,29.391239568267462 -2.161052115006235,29.39203041486557 -2.163990328327256,29.3929057 -2.1672752,29.396648861734736 -2.169522375414474,29.3989762 -2.1681731,29.400145 -2.1648508,29.4031343 -2.1625096,29.4041575 -2.1615219,29.4078509 -2.1610381,29.4134447 -2.1609215,29.415463944193224 -2.160733058907914,29.4162986 -2.1635053,29.420156535181558 -2.163765064495735,29.4219882 -2.1672839,29.423682821044245 -2.16832581185073,29.42851804324482 -2.169094297985493,29.4313102 -2.1693671,29.4328116 -2.1711596,29.4366042 -2.1724964,29.438570957719094 -2.172887270593138,29.44008210228889 -2.174302535177214,29.44401602606916 -2.175991769706099,29.447667817977212 -2.175674133224779,29.44918279940969 -2.172600918249923,29.45022516684476 -2.171285213989249,29.45096887652855 -2.167771758736946,29.4554682 -2.1672443,29.4563151 -2.1651195,29.4595988 -2.1638217,29.460430488468685 -2.160752117784371,29.4632808 -2.158977,29.4645824 -2.1568555,29.4688015 -2.1553619,29.47102271169812 -2.155331329056596,29.4724885 -2.1522905,29.475414786512392 -2.151613022359577,29.4767589 -2.1488715,29.479877103769912 -2.147749566781364,29.484536582915837 -2.143722365058488,29.4858816 -2.1414916,29.48783789714739 -2.140423414756241,29.4912207 -2.1423603,29.491887693136633 -2.143070814359313,29.4950881 -2.141928,29.49598653504562 -2.139949948452402,29.4978013 -2.1375647,29.5002303 -2.1365493,29.504738579919444 -2.135205006197235)"
23001002755,23,1,61.1657,0,61.1657,100,1,"LINESTRING(30.432908457961 -1.959544134384168,30.451899780312047 -1.943917449266751,30.452778083786704 -1.940198163661027,30.453210937706626 -1.93546593808569,30.45144936989404 -1.932339795509563,30.4487253 -1.927806,30.447862628525762 -1.924047186633553,30.443776138672042 -1.920267897992371,30.441781390407467 -1.915827281551674,30.44278611120843 -1.911961030857418,30.44264754965097 -1.908116127157806,30.44208482131489 -1.904295694146648,30.441987305578138 -1.903673524780685,30.441706428225373 -1.900203273581716,30.441771139760878 -1.899719051230377,30.44367607787842 -1.895773317850504,30.445569333393404 -1.89313518282337,30.44777483954396 -1.891471275331693,30.451621219255973 -1.89017714020868,30.452417994662525 -1.890011574440674,30.4559874 -1.8893869,30.45966289951339 -1.889615679114552,30.460833534303596 -1.890026963964253,30.464225093274955 -1.891461316937456,30.467625382696905 -1.892905793633721,30.47245735237217 -1.894915777356736,30.475652364497332 -1.896612274807548,30.479486259789102 -1.897960473950528,30.480381234412334 -1.89816234210194,30.484195714102118 -1.898852506876934,30.488065938916986 -1.899777175304238,30.491709396131554 -1.900895139441539,30.495481877943124 -1.901933409082512,30.496254088414837 -1.902090636572,30.500346615694685 -1.90154212582369,30.50372181300121 -1.901509473786844,30.50757980692604 -1.899942418957019)"
23001001795,23,1,61.1657,1.56609,62.7318,39.0563,1,"LINESTRING(30.50757980692604 -1.899942418957019,30.508051828007922 -1.896007536473491,30.508530882851144 -1.892054748204066,30.508501581882793 -1.887969490153122,30.508252705650357 -1.883984281914371,30.508013650318322 -1.879999045889938,30.506862522154897 -1.877238292801828,30.504372114795107 -1.875476804114558,30.502503572783972 -1.874139674261974,30.500655772138934 -1.871780792754224,30.49860669514214 -1.868882846924513,30.497800326918693 -1.867228113907078,30.496277446840093 -1.863858350532711,30.494538622878657 -1.861287898823715,30.492443521058636 -1.859317000644013,30.4892184 -1.8581232,30.487669112285925 -1.856229035761047,30.484078094209416 -1.851888616436669,30.481138129659207 -1.850224376153654,30.479267544984932 -1.848744705909906,30.47733290877117 -1.846724571357636,30.47534514141969 -1.844673020806346,30.47355349954564 -1.842830932448508,30.473285611342106 -1.84047484269611,30.475531587506854 -1.838883490464217,30.475646616826335 -1.836775492058656,30.47198207876354 -1.836675726621245,30.46806483730255 -1.835806697743533,30.46449619788955 -1.8345801832847,30.463477784256845 -1.831397333842414,30.46025614434095 -1.833543948377687,30.455433869749005 -1.832195968163793,30.456071006807996 -1.82802814046352,30.4557496 -1.8247601,30.45343181994328 -1.825930316581075,30.451537930242257 -1.827213228637579,30.448116285332475 -1.828527286816796,30.443818564882136 -1.828685171128329,30.441313661768646 -1.826953110648127,30.440458797243895 -1.824013611982748,30.441572667629863 -1.820622988468243,30.44211522007067 -1.819253372970303,30.44323406407681 -1.815777005997048,30.442724465471038 -1.813745928909292,30.440798514215984 -1.813833943641268,30.439349167769556 -1.814457175812638,30.43659831768309 -1.814617386668392,30.434631172839786 -1.812349948065449,30.434359793769808 -1.811341010329488,30.432072519971314 -1.807914639336505,30.42880976802833 -1.805959659670669,30.427576139030677 -1.80557630554332,30.423908482421545 -1.804208912541161,30.420626825047385 -1.802679284008551,30.408655284173356 -1.796530757722352)"
23001002956,23,1,78.7866,0,78.7866,100,1,"LINESTRING(30.34743568219601 -1.961062616492855,30.349280568136752 -1.962025338905752,30.351976461386798 -1.964033837424887,30.35455916712072 -1.965865943481042,30.356577538749466 -1.967755218953535,30.35804911264285 -1.970996113129693,30.358827937480473 -1.972585485776126,30.360580619858695 -1.975710905198656,30.362007319680785 -1.9789611189181,30.36251677560426 -1.980236456063088,30.36231154596711 -1.984287467717086,30.36274725260733 -1.988494840003149,30.36401119432938 -1.991969693400942,30.366013896735094 -1.993134404524564,30.3663906 -1.9950315,30.367575284915425 -2.000186007219901,30.369087888960063 -2.003259943796906,30.37025940349407 -2.005164923402564,30.371235376245178 -2.008403845810941,30.373151291313864 -2.011240906826025,30.37450291159384 -2.012700301229494,30.376161424806654 -2.015900400389402,30.377914328214846 -2.019219885287825,30.37839846449582 -2.020492819439264,30.37892329476721 -2.024304864852435,30.37987693712123 -2.028091365671012,30.383794553135864 -2.032273483376514,30.3878939 -2.0338807,30.388025445647877 -2.036056852339134)"
23001001484,23,1,72.2347,7.10606,79.3408,10.1652,1,"LINESTRING(30.098649862523587 -1.94918409542805,30.08899255038954 -1.958950730399712,30.08899255038954 -1.96169789991775,30.0969941908348 -2.012113061183236,30.099938097157207 -2.036014613195112,30.09908178008819 -2.039515655944782,30.096289097220268 -2.041205222870989,30.09423640857345 -2.043580364733364,30.09397649937917 -2.044449874858719,30.093088820263322 -2.048333924224663,30.09117982905571 -2.050366545343428,30.088081266362682 -2.052044194787185)"
23001003125,23,1,83.7075,0,83.7075,100,1,"LINESTRING(29.539145581704993 -1.748705055182287,29.5434514 -1.7526816,29.543124895755295 -1.754882348870546,29.5439033 -1.7583277,29.5483384 -1.759703,29.55063397835389 -1.761287464490738,29.551413730710582 -1.763892323534673,29.552116687935072 -1.767844088285162,29.554270972225606 -1.771466038200335,29.55525042616577 -1.77242179408977,29.5596734 -1.7725956,29.5604572 -1.7748724,29.564040972280985 -1.775991766469431,29.568102958708902 -1.776107849428722,29.569851 -1.7785607,29.572444331938676 -1.77939094424375,29.5739856 -1.779255,29.575970999213542 -1.775747757166352,29.57944226554921 -1.77669972723578,29.58379704441453 -1.77753047290254,29.5846541 -1.7778395,29.588616816642755 -1.779979090961269,29.5922122125048 -1.780718038430429,29.5960755840663 -1.781512809446352,29.5990308 -1.7811893,29.599875009151912 -1.783793337049795)"
23001002941,23,1,83.7075,0,83.7075,100,1,"LINESTRING(29.599875009151912 -1.783793337049795,29.600430411373807 -1.786513124345049,29.60414956049822 -1.787521406405695,29.6034685 -1.7916408,29.6042385286134 -1.796333917320084,29.607809460630815 -1.796167315734148,29.607799804953004 -1.79984657297306,29.60727009164862 -1.803123572292636,29.6050637121715 -1.804853340973253,29.602036362611802 -1.805551241792808,29.604290000866527 -1.807033044447991,29.60774273746917 -1.80742994325279,29.6119899 -1.8089124,29.613341948791508 -1.810139831667417,29.616822261875487 -1.810141441790813,29.619824252457054 -1.81163675941,29.6249181 -1.8125624,29.6236932950785 -1.815273680487306,29.6264047 -1.8206144,29.6258099 -1.8197632,29.6255001 -1.8238462,29.6268278 -1.8253099,29.62698709033871 -1.826969192065886,29.6259944 -1.8284841,29.623132621541156 -1.832178040841532,29.624113066276635 -1.835923309938411,29.633365879109334 -1.840679565770296)"
23001001730,23,1,84.311,0,84.311,100,1,"LINESTRING(30.33022407109786 -1.300692081877998,30.323558583700756 -1.308170613035566,30.324975182705437 -1.311581227297224,30.32702958570908 -1.316410634799769,30.32845988423312 -1.319804158605001,30.329904274957276 -1.323227293129003,30.330544631742114 -1.32471696330097,30.33189691683945 -1.328037738270423,30.332798178997454 -1.331813916754956,30.333706522922434 -1.335746729134373,30.333875418044595 -1.339791893323141,30.33400022626728 -1.340450343498975,30.335570873448194 -1.344192835205294,30.337055882560048 -1.347540477652758,30.339129675332956 -1.35236318833726,30.340766170175087 -1.355477391682209,30.34247802424974 -1.357400294253868,30.34448483628848 -1.35960674938517,30.34574258095804 -1.362690002032276,30.347932518193446 -1.363241144032508,30.351975313765344 -1.364449475781931,30.35556373712548 -1.362569372195253,30.36024315326517 -1.362663412175924,30.36398994457717 -1.36304101060055,30.367962967593503 -1.364085231507873)"
23001000425,23,1,85.4855,0,85.4855,100,1,"LINESTRING(29.431882532605815 -2.519258243971182,29.431614217240114 -2.517587952273052,29.43217454931056 -2.513167329773185,29.4348552 -2.5116064,29.436935604986946 -2.508195170255132,29.435248307449783 -2.505051682570257,29.43353514868606 -2.50367045474872,29.431662736381618 -2.500448473389094,29.42799696923077 -2.500015153846154,29.4257426 -2.4986911,29.4243371 -2.494133,29.4263971 -2.4956685,29.423987220316253 -2.491994494128336,29.425786290978685 -2.487819597453367,29.42362630418226 -2.483839103189593,29.4241112 -2.4805242,29.42809177731606 -2.48005631120234,29.431962233107548 -2.477585510096077,29.435951036041704 -2.475947113576223,29.4363293 -2.4735986,29.440404319999995 -2.472202160000011,29.440301 -2.4685111,29.443484810908398 -2.469377779722722,29.444973650269706 -2.47056738420495,29.4470776 -2.4719767,29.45005875378044 -2.469290314533697,29.45104096454636 -2.467346371669976,29.45263 -2.4646536,29.4559078 -2.4641475,29.4590355 -2.4640176,29.460085622947567 -2.467997338146699,29.4627271 -2.4661976,29.463891 -2.4629905,29.4647466 -2.4610635,29.4665135 -2.4600941,29.466288134121086 -2.455270741616845,29.4668872 -2.4521079,29.463875358277882 -2.451990177923482,29.4644612 -2.4494951,29.4598912 -2.4477512,29.456184707999185 -2.446748308558749,29.455749325820964 -2.444816481611699,29.452322 -2.4430442,29.452373129785936 -2.440238857867861,29.453716473242924 -2.435715360516747,29.452439522936565 -2.431491596603223,29.44869080552697 -2.430251488085245,29.4475597 -2.4295849,29.444176085301606 -2.428468683120534,29.44453324710742 -2.423812370982101,29.44580523152561 -2.421900741246983,29.447495268665403 -2.419831652877946,29.4497411 -2.4168244,29.451731561381425 -2.415756779056739,29.4532514 -2.4125159)"
23001001171,23,1,87.3551,0,87.3551,100,1,"LINESTRING(29.803857350412773 -1.832336491969859,29.803793007749224 -1.828107925013634,29.80168711376809 -1.825072276950323,29.80099974785875 -1.823972713037538,29.800019241910345 -1.820008663896794,29.800402718347097 -1.81599027819645,29.7979722 -1.8141998,29.795850942980554 -1.812204865652326,29.795439934322598 -1.80826284845533,29.796332827077673 -1.803657865484629,29.7983216 -1.8052256,29.8005615330064 -1.807233913254477,29.8034359 -1.8079969,29.8041835 -1.8051699,29.8077039 -1.8034153,29.80886 -1.8014381,29.812748762832 -1.801232811531484,29.81591253750824 -1.799350759195782,29.8180063 -1.7983658,29.819998475301286 -1.795998079006934,29.8211941 -1.7935,29.824155147815038 -1.792703315950256,29.8272707 -1.7911958,29.82852569133986 -1.788407670833586,29.831236872332074 -1.78734516763774,29.83265286342074 -1.785039417581722,29.837624 -1.7840163,29.841208942255268 -1.783035278267366,29.84027 -1.7800875,29.8408037 -1.7763194,29.8419034 -1.7747632,29.842475890793825 -1.772205462625166,29.8422860398354 -1.771337942166994,29.841751877741068 -1.767845290019426,29.8412839 -1.7643115,29.8424305 -1.7607955,29.843875175951062 -1.760377422533423,29.845741 -1.7571534,29.8444093 -1.7518438,29.8468146 -1.7531541,29.8504114 -1.7517895,29.8503041 -1.7491515,29.849733195113572 -1.748054778606615,29.850067967184444 -1.744027726275197,29.852588119350507 -1.739989438757318,29.8532713 -1.7371199,29.855885068555725 -1.735306864067526,29.860678587319978 -1.736617150160422,29.863338352602153 -1.734751416458786,29.864842053419324 -1.733100578591926,29.86801474450425 -1.732110861671655,29.871689359257093 -1.732909077857931,29.8733671 -1.7278062,29.875541047326678 -1.723544872749674,29.8773984 -1.7210756,29.8800445 -1.7212083,29.879921282283856 -1.724020887325991,29.8827092 -1.7223765,29.8843141828431 -1.721288299983422,29.887415388887135 -1.721408641202271,29.888948166474233 -1.723078864587472,29.8918234 -1.7226493,29.891125419689576 -1.720025356178202,29.8959587 -1.7202693,29.8963241 -1.7157665,29.8985114 -1.7162109,29.900410572562055 -1.719430828337889,29.90454417155226 -1.720585489150708,29.908045575652306 -1.719906567839273,29.91139911748971 -1.717843132522658,29.911919000313784 -1.720001459562477,29.91599768159761 -1.719969774099681,29.9169275 -1.7229362,29.919660942137924 -1.724245442211513)"
23001001758,23,1,87.902,0,87.902,100,1,"LINESTRING(30.388025445647877 -2.036056852339134,30.392534663859802 -2.034914776868344,30.39524360955899 -2.036833862675854,30.39737775709032 -2.039000766569558,30.400354722276507 -2.040830024607427,30.402765856260018 -2.038940689097211,30.404951810701654 -2.03708133717992,30.40799658432272 -2.035986565002698,30.411914647979916 -2.035577998735237,30.415715047462516 -2.034805359332654,30.42018756623799 -2.034843424673489,30.42427116237711 -2.031667838265441,30.428061294487506 -2.031912680063022,30.42735953559426 -2.035808863878911,30.426495343431437 -2.040012027000014,30.426459830458374 -2.044399259106008,30.427797952561882 -2.048043716675334,30.428999472225588 -2.051540622880617,30.431306492962655 -2.056380710210407,30.43324615827206 -2.05940934422598,30.43417506425388 -2.061087236447241,30.435730615746852 -2.064104960882447,30.43735775410432 -2.067217782205927,30.437968639067147 -2.068703073561669,30.439270889924792 -2.072257440559641,30.440233243459442 -2.075764080313741,30.44399640798005 -2.075928159600998,30.445404748375292 -2.07255915570094,30.44570302809548 -2.071563393418732,30.44715246712276 -2.067666016455985,30.448503098803354 -2.064283670528627,30.453180242024782 -2.064549432822997,30.452013608972596 -2.068009410993027,30.45146641045764 -2.072225572502155,30.45006699162728 -2.076067699444846,30.45100697211704 -2.080398940773893,30.452688 -2.0826574,30.454405080666596 -2.084835414709067,30.4532298 -2.0886321,30.452432392919157 -2.092223831436599,30.450895652550546 -2.095749891460188,30.448279277180227 -2.100083817885225,30.447268382671048 -2.103787273138359,30.446881292296993 -2.108052048025674,30.447011586697776 -2.111935598529165,30.4467308 -2.115873,30.44764179307596 -2.120118610696534,30.447491576408098 -2.123922431906922,30.44756081399602 -2.128073589564408,30.448054789205717 -2.13199407376247,30.44908189298768 -2.135653479058316,30.450043285414857 -2.139532470756002,30.450242287280915 -2.140402186641527,30.450622163844606 -2.143955011237844,30.450301464107618 -2.147619952731778,30.44764789722363 -2.149097068840177,30.443974071245513 -2.148070385810064,30.440470391047622 -2.146474600637289,30.43659985803622 -2.148283483823908,30.43602201719382 -2.152003426812784,30.4353186 -2.1552344,30.43208409763422 -2.155054686758895,30.43067478491517 -2.160288587634739,30.43123774538797 -2.163986045682148,30.43071281872234 -2.167810960544316,30.4298649 -2.1706709,30.428578689296145 -2.172421103363677,30.42672547635394 -2.174689238164275,30.424412812199837 -2.176606154622526,30.42210065787805 -2.179765642868936,30.421481215681233 -2.180871303341905,30.4197216601488 -2.183836617347547,30.417934132398734 -2.18704832429566,30.41746959510403 -2.18830921090558,30.41809852161836 -2.191019217818117,30.418818829889364 -2.19256263116984,30.419936878870164 -2.195974384823192,30.418468292224038 -2.199064047957489,30.417231936633765 -2.200987893992111,30.41532469431526 -2.203354860254484,30.412276148301295 -2.205403836942035,30.41039941196789 -2.207569709938172,30.41004010233023 -2.208708994295905,30.409889624304 -2.211483323424448,30.410167873491325 -2.212500955056747,30.41240180146725 -2.21567576299095,30.41609439923476 -2.219211119044822)"
23001002996,23,1,94.2275,0,94.2275,100,1,"LINESTRING(30.037791469577364 -1.955714722312595,30.040110586193695 -2.012141166729974,30.0357764299879 -2.015829211894672,30.03224397619577 -2.01723350818223,30.028267053950692 -2.017855951388722)"
23001002349,23,1,87.3551,7.54625,94.9014,11.576,1,"LINESTRING(29.919660942137924 -1.724245442211513,29.919358640381617 -1.71982235961008)"
23001002778,23,1,107.228,0,107.228,100,1,"LINESTRING(30.130478019555714 -1.780399312555807,30.131492 -1.776805,30.127414453792195 -1.776015139908949,30.1261841 -1.7738115,30.12383533316766 -1.772349869038865,30.123898323671142 -1.76796168718043,30.12344259225452 -1.764184082824503,30.124594852431475 -1.760110854363254,30.124491921474668 -1.755722054589836,30.124504266215805 -1.752135093130308,30.127730083194475 -1.747948786240782,30.128680542746544 -1.743883364319213,30.12817082559477 -1.739823361152117,30.125240957193135 -1.738204421089468,30.124155 -1.7359175,30.123142738587944 -1.731758874412482,30.1208693 -1.7308826,30.12037387595045 -1.727677014973402,30.119522894658278 -1.724188146626289,30.11873235385023 -1.719956888165267,30.12090623157648 -1.716923822133281,30.122776935167252 -1.715424370509036,30.1238487638623 -1.712020577773674,30.122619768907203 -1.709279448892733,30.12116364193958 -1.707322034849517,30.119411334283647 -1.703985157626246,30.118217320450956 -1.701135259610718,30.117155877933875 -1.699209324205151,30.115302084007205 -1.696653381509133,30.112755973345106 -1.693939110009392,30.111650272991348 -1.692866611672295,30.1089053 -1.6907666,30.107743541489945 -1.689417018754213,30.1043147 -1.6838066,30.10342603340492 -1.681446864731836,30.10053800065217 -1.679684857041303,30.099132199553317 -1.677419361113647,30.096001914820434 -1.676109357522599,30.092943740861344 -1.675283059940541,30.092092907003796 -1.672002971734067,30.0954916 -1.6717177,30.096487355241376 -1.66884645910345,30.098001011905072 -1.666834911497684,30.098745 -1.6642837,30.1024009 -1.6618782,30.104774445079734 -1.65915008695426,30.1082857 -1.6591288,30.1094846 -1.6578499,30.112588241472327 -1.656145187105741,30.112558109068377 -1.651826473914767,30.11119778990747 -1.648402668726245,30.109682625277532 -1.644968689737801,30.108824158878267 -1.643298849909544,30.107530361191085 -1.640129034425209,30.1094189 -1.6347562)"
23001002653,23,1,82.2783,36.8007,119.079,2.23578,1,"LINESTRING(30.389435618328967 -1.752573156944038,30.390219031666813 -1.751049579399128,30.392245619787914 -1.748485059021976,30.3949924 -1.7470797,30.3956991903189 -1.744068697907572,30.394147680381266 -1.739464441544224,30.39569227200485 -1.735869319857141,30.39730651309304 -1.733045925303786,30.399264847808578 -1.731134973115257,30.400974051505294 -1.728227355754323,30.40196301598698 -1.725128359571129,30.402897514709235 -1.72339662069633,30.4046953 -1.7205984,30.406543566827835 -1.718610500282524,30.40831064989348 -1.716160562788776,30.41172207926468 -1.711895420143997,30.41238402027228 -1.708059421358394,30.412021944679328 -1.703997973890728,30.41174913749528 -1.700045705797951,30.41095000299277 -1.696236204693797,30.41009785860079 -1.692562573153325,30.40978207079173 -1.69149478602857,30.408724986237026 -1.687774223547926,30.40772511435957 -1.684069862713134,30.40675445711739 -1.680275994744482,30.405326364608676 -1.677339890857608,30.40518999211546 -1.663052838363432)"
23001003132,23,1,119.551,0,119.551,100,1,"LINESTRING(29.547704085397697 -1.86411039130487,29.5474277 -1.8598469,29.547447741015148 -1.85656910756404,29.54679 -1.853035,29.5450399 -1.8516021,29.54616119075373 -1.847241907894604,29.54714040535947 -1.846733611276076,29.54831716235211 -1.84413151153981,29.5480768 -1.8402784,29.5472252 -1.8373938,29.5447522 -1.8363027,29.5450687 -1.8316514,29.5442788 -1.8273239,29.543949198336488 -1.823950184040416,29.5402502 -1.8231943,29.5359881 -1.8239936,29.5350252 -1.8211881,29.5328902 -1.8211827,29.531474549887466 -1.822460629869894,29.5284243 -1.8225701,29.5232034 -1.8219803,29.523767336747763 -1.822781091634296,29.519578002040788 -1.820830202079307,29.51616281344796 -1.819574948358513,29.512115701433526 -1.818812802682081,29.510314 -1.8178786,29.507926781689953 -1.815842254792755,29.509261702390237 -1.812204545652304,29.510694740854387 -1.811778233757951,29.51183820486998 -1.808015960161697,29.51074658386482 -1.803968608540434,29.509499967183654 -1.80202733844342,29.5096582 -1.801048,29.510164116129857 -1.800226457276007,29.5107794 -1.7961018,29.510791068722664 -1.791441749202567,29.5098902 -1.7912802,29.5056725 -1.7900618,29.503982475689234 -1.78787887381679,29.5020327 -1.7830981,29.504205646554343 -1.780004815660855,29.508716616206 -1.776381606713404,29.5122626 -1.7754589,29.5123941 -1.772534,29.5143628 -1.7706332,29.516337892769265 -1.768320059539779,29.5183003 -1.7672713,29.519489945516337 -1.764108608616439,29.5214813 -1.7608478,29.522602624056123 -1.759583095083324,29.523789877844553 -1.755951493761868,29.524131831799785 -1.752014216734437,29.52823545386104 -1.752272827489789,29.5309254 -1.7510318,29.53261372055731 -1.747851348832212,29.5338928 -1.7451202,29.539145581704993 -1.748705055182287)"
23001002836,23,1,82.2783,57.724,140.002,1.42537,1,"LINESTRING(30.40787560533434 -1.793871640721902,30.41109219633965 -1.788660816461063,30.409585416586264 -1.786681654952467,30.407392690971278 -1.784764519789787,30.406232673835188 -1.783384805042306,30.40393079605883 -1.780348262694717,30.400055778325598 -1.779595049356143,30.39650434250081 -1.778873752643889,30.394960068179 -1.778083040125492,30.391859884173375 -1.776207201171102,30.38922832354032 -1.774262463254222,30.38737085813887 -1.773025718965972,30.38430541135482 -1.771364085530855,30.38166535851124 -1.77002405795413,30.38054740567443 -1.767960087522635,30.3813735 -1.7653303,30.38346583959958 -1.763423961042396,30.385501590082242 -1.761491729364594,30.38701422211177 -1.759447057130137,30.388333211950588 -1.756080791970686,30.389435618328967 -1.752573156944038)"
23001000845,23,1,163.507,0,163.507,100,1,"LINESTRING(29.6652746 -2.2098791,29.668252975771953 -2.208163747345533,29.66909455662321 -2.205900373324599,29.671925944855925 -2.204204559184754,29.6745524 -2.2034694,29.676587216309507 -2.200245403830822,29.677763 -2.1969577,29.680106345997405 -2.195577735492967,29.6811768 -2.1934421,29.684141784089803 -2.192148883734956,29.6874864436563 -2.190680760457355,29.688820057753333 -2.190152604944672,29.692119069877226 -2.189134540442083,29.6953475 -2.1891006,29.69712834121431 -2.190266148738911,29.699957879087812 -2.191280807829125,29.703481486695345 -2.192992411220122,29.708023784543183 -2.191931670804422,29.71201484142124 -2.192069835633044,29.7158426845827 -2.191908850403951,29.717018363377928 -2.19006054148961,29.719417 -2.188984,29.724475 -2.1885974,29.7275877 -2.1869651,29.7286773 -2.1845589,29.7301483 -2.1838218,29.732203800568882 -2.180171790008344,29.7336602 -2.1772029,29.7352011 -2.1751404)"
23001002896,23,1,163.509,0,163.509,100,1,"LINESTRING(29.6559667 -2.2268421,29.6575016 -2.2235106,29.656593544861394 -2.22027919707524,29.6581607 -2.2184829,29.659927420312783 -2.215958688552943,29.66428999149644 -2.212184627033378,29.6652746 -2.2098791)"
23001000025,23,1,164.334,0,164.334,100,1,"LINESTRING(28.9121521238295 -2.548409881033847,28.9139637 -2.5508979,28.915917186063165 -2.551588877431004,28.916457424173185 -2.556176625143574,28.914951084622885 -2.559390989803599,28.914952721971783 -2.564174585134725,28.9155995466403 -2.568069839634129,28.917072378163247 -2.572134332679779,28.917365329857706 -2.574998579279213,28.919022118236708 -2.576868233193896,28.92085548797307 -2.578817143131485,28.924180536455296 -2.579727315639688,28.926786 -2.5815583,28.926842103510868 -2.583551089797021,28.9259416 -2.5866185,28.924619042836362 -2.588407146904752,28.924348262250707 -2.5919637457888,28.9275702 -2.5941399,28.928475195838693 -2.593919201798096,28.9306551 -2.5938397,28.932260613195744 -2.595928127187047,28.93279789589696 -2.599899210350524,28.933222 -2.6037348,28.93365255640139 -2.604997483694618)"
23001001704,23,1,184.229,0,184.229,100,1,"LINESTRING(30.252 -1.44800000000001,30.2557691819529 -1.447114017434753,30.259540971798163 -1.446209844942417,30.2604233 -1.4459836,30.264221943386726 -1.445047740289783,30.268026496785165 -1.444135275669385,30.269400339668938 -1.446989365248221,30.2709194 -1.448913,30.270995165697702 -1.452581347306201,30.2727199 -1.455607,30.273544306543656 -1.460120321697227,30.272916841278796 -1.464144174356146,30.272455078764562 -1.467775217385615,30.274072851311274 -1.470779481270876,30.275402532968403 -1.472565770535713,30.27619727311807 -1.476017187644877,30.276093087092956 -1.479992547477879,30.27686939896524 -1.483770286809111,30.2778321 -1.4873378,30.278924619855953 -1.488899723194471,30.280908032429664 -1.49038096104521,30.283685010279246 -1.492282637669956,30.28807795927096 -1.492428630724554,30.29016476358391 -1.489725584317995,30.2918125358924 -1.487826257582275,30.2937886 -1.4846323,30.294734959912216 -1.483351753260062,30.295750845496787 -1.480018326451645,30.296845644034093 -1.476505220517026,30.29938336918195 -1.471509485359665,30.301179731419264 -1.469348713601214,30.302829073161842 -1.467419918985289,30.303619605924794 -1.463962528075945,30.304834392172783 -1.460428338431108,30.305923893308286 -1.458632953683276,30.307271414932185 -1.455633874945098,30.308454566985294 -1.454316278391267,30.312313561617813 -1.452250135753266,30.313907692928627 -1.448902244934274,30.31487301181484 -1.447463029164008,30.317165313984972 -1.445285195792036,30.319929409184706 -1.443850838168992,30.322494396270898 -1.442696022802818,30.323537124331548 -1.439965905909269,30.323978771309704 -1.435997283806424,30.32504694974211 -1.432435840487334,30.325135968617055 -1.427661199332726,30.325185888370672 -1.424243239513574,30.32611570475562 -1.420730515931278,30.326567359927164 -1.419462588822616,30.3274293643047 -1.415826013669848,30.32761528546405 -1.411978329854639,30.3276782423596 -1.408023682956281,30.327251887272517 -1.404097089481592,30.327094702200814 -1.399933802334857,30.328358375924612 -1.396174898011078,30.3297235 -1.3930772,30.33172951795832 -1.391435766505705,30.335277658677224 -1.390011142436471,30.33655485918358 -1.389556021095173,30.3397022214865 -1.387722064357664,30.34176199465703 -1.385664687081126,30.343577097573547 -1.383607622350922,30.345548015250003 -1.381452591286371,30.347453242344248 -1.379435877372082,30.34947339693066 -1.377171812097412,30.351510150810235 -1.375373349909015,30.3535134 -1.3736234,30.355673638301162 -1.371641301545687,30.35745421134195 -1.370105615779816,30.360106296479305 -1.368994198430348,30.364087747589807 -1.368330789475224,30.368001603732356 -1.367891715991297,30.372768705449868 -1.366881754369883)"
